id,year,age,educ,networth
3830,2010,40,1,57363.3
3831,2010,56,2,546.3
3832,2010,81,2,16935.8
3833,2010,21,1,4234
3834,2010,47,3,632088.9
3835,2010,82,3,584149.6
3836,2010,44,1,49769.5
3837,2010,56,4,1565061.9
3838,2010,64,4,8051348.3
3839,2010,38,2,92382.2
3840,2010,71,2,151329.8
3841,2010,71,2,151329.8
3842,2010,61,2,140089.4
3843,2010,61,2,140089.4
3844,2010,81,3,1138251.7
3845,2010,47,4,278785.6
3846,2010,49,4,455409.9
3847,2010,65,4,6732675.4
3848,2010,59,3,14764.2
3849,2010,57,2,72346
3850,2010,33,2,2158
3851,2010,32,2,-1775.5
3852,2010,64,4,11514998.8
3853,2010,35,3,100658.9
3854,2010,78,4,4017616
3855,2010,56,2,1153002.2
3856,2010,57,2,5804.6
3857,2010,57,2,5804.6
3858,2010,81,2,263051.7
3859,2010,52,2,11745.8
3860,2010,61,4,211288.1
3861,2010,65,4,2185951.3
3862,2010,40,2,124287.1
3863,2010,27,4,108717.1
3864,2010,27,4,108717.1
3865,2010,38,2,-2731.6
3866,2010,22,3,15030.5
3867,2010,50,2,46095.5
3868,2010,59,4,429883.3
3869,2010,24,3,15433.5
3870,2010,63,2,55997.5
3871,2010,52,1,86727.8
3872,2010,39,4,386519.4
3873,2013,31,3,1527.4
3874,2013,28,2,-152421.8
3875,2013,37,4,-82734.1
3876,2013,70,2,26462.2
3877,2013,26,3,-18710.6
3878,2013,23,3,17692.4
3879,2013,30,4,10946.4
3880,2013,24,2,20492.6
3881,2013,91,1,493859.2
3882,2013,64,1,-2520.2
3883,2013,73,2,318.2
3884,2013,35,4,245784.1
3885,2013,27,3,-3894.9
3886,2013,51,4,768332.9
3887,2013,51,4,768332.9
3888,2013,81,2,319990.2
3889,2013,61,1,202380.5
3890,2013,63,4,7400009.5
3891,2013,30,4,14370.3
3892,2013,27,3,39890.6
3893,2013,42,2,476548.7
3894,2013,50,2,-1782
3895,2013,68,1,61261.5
3896,2013,67,2,154140.1
3897,2013,44,4,-10322.7
3898,2013,24,3,170534.2
3899,2013,36,4,-119137.2
3900,2013,36,4,-119137.2
3901,2013,58,3,318.2
3902,2013,52,3,22172.8
3903,2013,65,4,4272009.5
3904,2013,76,2,519952.3
3905,2013,36,3,201871.3
3906,2013,60,2,287787.6
3907,2013,21,2,1718.3
3908,2013,36,4,-21638.2
3909,2013,31,1,2672.9
3910,2013,29,4,-29898.8
3911,2013,60,4,66823.7
3912,2013,48,2,33348.2
3913,2013,30,1,381.8
3914,2013,81,3,182333.3
3915,2013,56,2,121810.1
3916,2013,55,4,20505.3
3917,2013,70,3,172596.2
3918,2013,60,2,495386.6
3919,2013,74,3,288805.8
3920,2013,26,3,103595.9
3921,2013,40,4,210081.1
3922,2013,29,1,-9813.5
3923,2013,28,1,4454.9
3924,2013,68,3,-2016.2
3925,2013,39,1,649.1
3926,2013,87,4,1658628.7
3927,2013,32,4,-86417.7
3928,2013,56,2,155692.9
3929,2013,56,2,155692.9
3930,2013,49,2,-22020
3931,2013,62,3,-77133.7
3932,2013,62,3,-77133.7
3933,2013,58,3,990900.5
3934,2013,61,4,114427.7
3935,2013,51,4,526189.2
3936,2013,32,4,65169.1
3937,2013,51,4,917967.2
3938,2013,90,2,324572.4
3939,2013,75,1,397251.2
3940,2013,34,4,-62496.1
3941,2013,36,2,932095.6
3942,2013,85,1,162922.6
3943,2013,21,3,2265.6
3944,2013,31,4,-121746.5
3945,2013,54,4,213199.5
3946,2013,54,4,213199.5
3947,2013,34,2,234201.3
3948,2013,43,4,644435.4
3949,2013,48,2,13619.3
3950,2013,32,4,-29275.2
3951,2013,60,2,9444.4
3952,2013,50,4,12244.7
3953,2013,49,3,275441.1
3954,2013,59,2,1272.8
3955,2013,36,4,58741.2
3956,2013,59,4,579266.3
3957,2013,65,4,465793.3
3958,2013,53,2,534462.6
3959,2013,39,2,102972.2
3960,2013,39,2,102972.2
3961,2013,88,1,139731.6
3962,2013,54,4,458461.7
3963,2013,54,4,458461.7
3964,2013,28,3,36492.1
3965,2013,74,4,1424300.2
3966,2013,59,3,511678.9
3967,2013,37,2,47871.3
3968,2013,52,4,1261377.5
3969,2013,39,4,-12727.1
3970,2013,30,2,6109.6
3971,2013,82,4,1247376.4
3972,2013,26,2,13021.1
3973,2013,23,4,25774.9
3974,2013,33,3,584052.2
3975,2013,58,2,76370
3976,2013,51,4,7929.7
3977,2013,51,4,7929.7
3978,2013,32,4,1069727.1
3979,2013,65,2,1644245.7
3980,2013,68,2,97626.3
3981,2013,49,2,67690.5
3982,2013,45,2,79042.9
3983,2013,26,3,-1400.1
3984,2013,70,2,298224.8
3985,2013,54,2,18201.5
3986,2013,33,3,103481.3
3987,2013,33,3,103481.3
3988,2013,30,2,13873.9
3989,2013,73,2,5982.3
3990,2013,63,4,1107110.2
3991,2013,66,2,136918.7
3992,2013,60,3,123070.2
3993,2013,50,2,103608.6
3994,2013,55,4,741043.4
3995,2013,55,4,38312.3
3996,2013,61,2,89938.4
3997,2013,45,3,139757.1
3998,2013,60,4,1367150
3999,2013,53,3,35703
4000,2013,64,3,13640951.7
4001,2013,73,1,4328.9
4002,2013,71,2,21561.8
4003,2013,62,1,322663.2
4004,2013,75,2,289760.4
4005,2013,30,3,25393
4006,2013,86,1,127.3
4007,2013,52,2,107719.9
4008,2013,28,2,82619.6
4009,2013,68,4,7292569.6
4010,2013,37,1,21765.4
4011,2013,59,2,68223.9
4012,2013,52,4,58614
4013,2013,32,4,29275.2
4014,2013,37,4,278139.5
4015,2013,42,3,32839.1
4016,2013,78,4,17560004.7
4017,2013,57,1,-1527.4
4018,2013,20,3,18456.1
4019,2013,34,2,206899
4020,2013,33,2,-92535
4021,2013,87,2,9991.7
4022,2013,67,2,143066.4
4023,2013,40,4,232546.6
4024,2013,38,4,403755.4
4025,2013,54,3,346210.6
4026,2013,44,2,67651.1
4027,2013,41,3,9329.9
4028,2013,34,4,352956.6
4029,2013,48,4,32075.4
4030,2013,65,4,812194.8
4031,2013,43,4,116082.4
4032,2013,56,2,850252.5
4033,2013,40,4,30738.9
4034,2013,33,2,-11379.1
4035,2013,33,2,-11379.1
4036,2013,43,4,217527.2
4037,2013,57,4,171336.1
4038,2013,80,1,86552.6
4039,2013,31,3,20938.1
4040,2013,22,1,96226.2
4041,2013,52,3,1342457
4042,2013,60,3,102208.5
4043,2013,43,3,77986.5
4044,2013,71,4,14510.3
4045,2013,55,3,412525.2
4046,2013,59,3,600395.3
4047,2013,58,3,26093.1
4048,2013,59,4,578375.3
4049,2013,57,2,4200.3
4050,2013,67,2,87443.6
4051,2013,29,2,29657
4052,2013,53,4,477146.9
4053,2013,84,3,383377.3
4054,2013,27,3,-3443
4055,2013,32,4,51677
4056,2013,52,3,655890.9
4057,2013,42,2,4392.5
4058,2013,80,2,177305.6
4059,2013,70,4,1507696.2
4060,2013,56,2,79933.9
4061,2013,51,4,9921733.6
4062,2013,83,2,300515.9
4063,2013,83,2,300515.9
4064,2013,73,2,-22974.6
4065,2013,76,3,883346.1
4066,2013,26,3,212817.7
4067,2013,35,4,846103
4068,2013,41,4,509769.6
4069,2013,63,4,17985.1
4070,2013,43,4,229886.4
4071,2013,21,3,1272.8
4072,2013,73,4,348158
4073,2013,37,3,49971.4
4074,2013,91,4,1683958.1
4075,2013,56,3,1780948
4076,2013,32,4,-66403.7
4077,2013,66,1,2558.4
4078,2013,66,2,353974.9
4079,2013,56,2,5295
4080,2013,86,2,183288
4081,2013,65,2,927004.3
4082,2013,81,4,1080253.4
4083,2013,39,1,414052.6
4084,2013,57,3,245084
4085,2013,66,2,196780
4086,2013,31,3,11010
4087,2013,94,2,763.7
4088,2013,81,3,1541782.7
4089,2013,63,1,152740
4090,2013,67,2,1508307.2
4091,2013,58,4,7249038.7
4092,2013,30,2,3054.8
4093,2013,43,2,272227.2
4094,2013,55,1,20110.8
4095,2013,27,4,622098.4
4096,2013,20,2,-127.3
4097,2013,62,2,68860.3
4098,2013,58,2,44332.8
4099,2013,33,2,190797.7
4100,2013,65,4,557882.7
4101,2013,30,1,4709.5
4102,2013,31,4,-12855.6
4103,2013,63,4,1227011.1
4104,2013,52,4,489429.8
4105,2013,33,2,133774.8
4106,2013,69,2,105136
4107,2013,69,2,105136
4108,2013,56,2,32279
4109,2013,66,4,359829.9
4110,2013,63,4,10563305.1
4111,2013,82,2,376122.2
4112,2013,53,3,46560.2
4113,2013,57,2,17692.4
4114,2013,44,1,54095.4
4115,2013,60,2,4454.9
4116,2013,52,1,18074.2
4117,2013,24,4,-31808.1
4118,2013,70,4,1476486.3
4119,2013,44,4,1140713
4120,2013,49,4,-58537.6
4121,2013,52,4,482785.6
4122,2013,63,2,1858.3
4123,2013,51,4,1523581.2
4124,2013,36,2,-62667.9
4125,2013,40,3,60841.4
4126,2013,79,2,484949.4
4127,2013,47,2,70515
4128,2013,28,1,11124.6
4129,2013,57,4,2511325
4130,2013,49,4,43021.8
4131,2013,89,2,2265261
4132,2013,59,2,24565.7
4133,2013,75,1,130083.5
4134,2013,25,4,228346.2
4135,2013,66,4,1981164.6
4136,2013,66,4,1981164.6
4137,2013,23,3,-891
4138,2013,21,1,5600.5
4139,2013,51,2,-5664.1
4140,2013,25,4,-29147.9
4141,2013,23,3,-61605.1
4142,2013,64,3,429708.4
4143,2013,24,1,11200.9
4144,2013,70,4,273595.5
4145,2013,54,1,321797.6
4146,2013,42,4,513206.3
4147,2013,78,3,676128.9
4148,2013,78,3,676128.9
4149,2013,59,4,1449184.1
4150,2013,83,2,359448.1
4151,2013,45,1,12.7
4152,2013,27,2,15274
4153,2013,80,2,449691.9
4154,2013,47,4,8723361.3
4155,2013,37,2,-36263
4156,2013,41,4,-1272.8
4157,2013,41,4,-1272.8
4158,2013,73,1,24121.5
4159,2013,51,4,1281233.7
4160,2013,53,2,38.2
4161,2013,85,4,315535.3
4162,2013,73,1,25482.1
4163,2013,56,1,54986.4
4164,2013,29,2,-32837.8
4165,2013,60,4,149176
4166,2013,60,4,149176
4167,2013,67,4,77197.3
4168,2013,40,4,201285.8
4169,2013,71,2,272589.9
4170,2013,44,3,37103.1
4171,2013,73,1,372176.4
4172,2013,38,1,312098.7
4173,2013,81,2,73442.5
4174,2013,43,1,-17563.8
4175,2013,54,1,119646.3
4176,2013,79,1,236937.9
4177,2013,34,4,34366.5
4178,2013,38,4,749444.1
4179,2013,27,4,-15528.6
4180,2013,22,2,2545.7
4181,2013,35,4,212054
4182,2013,69,3,89104.7
4183,2013,18,1,0
4184,2013,48,3,41481.6
4185,2013,31,4,92675
4186,2013,79,4,1587222.8
4187,2013,34,2,11710.1
4188,2013,37,2,94991.5
4189,2013,63,2,347419.8
4190,2013,29,4,-1272.8
4191,2013,59,3,99777.4
4192,2013,31,3,4582.2
4193,2013,46,1,9177.1
4194,2013,36,4,548591
4195,2013,50,2,2806609.6
4196,2013,43,4,110736.5
4197,2013,26,4,15159.4
4198,2013,30,3,-5473.2
4199,2013,30,3,25456.7
4200,2013,34,4,108190.8
4201,2013,82,2,130720
4202,2013,52,3,9182726.7
4203,2013,42,4,7907984.4
4204,2013,25,4,44803.7
4205,2013,64,4,2257203.9
4206,2013,64,1,125323.1
4207,2013,49,1,96404.4
4208,2013,33,4,110341.9
4209,2013,47,4,162286.2
4210,2013,35,3,24578.4
4211,2013,48,2,146757.6
4212,2013,78,3,8642.5
4213,2013,28,2,82988.7
4214,2013,26,4,155832.9
4215,2013,76,4,31937926.7
4216,2013,53,4,1091619.8
4217,2013,45,2,208490.1
4218,2013,41,3,1678739.5
4219,2013,52,4,462038.4
4220,2013,78,3,32690171
4221,2013,57,2,562592.2
4222,2013,62,3,268185.9
4223,2013,66,2,554955.2
4224,2013,50,2,-65678.2
4225,2013,53,2,1270160.1
4226,2013,66,3,502641.8
4227,2013,61,4,994470.8
4228,2013,41,3,-3296.6
4229,2013,65,4,11287483.4
4230,2013,31,3,20467.2
4231,2013,39,1,45822
4232,2013,61,4,1445556.5
4233,2013,53,4,311207.7
4234,2013,48,1,444982.4
4235,2013,38,4,-40175.7
4236,2013,73,4,-24018.4
4237,2013,74,4,2382234.3
4238,2013,61,2,357347.9
4239,2013,53,4,1602751.4
4240,2013,26,2,32406.3
4241,2013,56,2,2418.4
4242,2013,69,3,407020.2
4243,2013,69,3,407020.2
4244,2013,58,3,12219.2
4245,2013,58,3,12219.2
4246,2013,56,2,-1877.4
4247,2013,65,4,4782161
4248,2013,47,3,964807.4
4249,2013,34,3,-72551.5
4250,2013,59,4,143321
4251,2013,57,2,65296.3
4252,2013,26,2,9546.2
4253,2013,34,2,20301.7
4254,2013,78,1,305734.5
4255,2013,49,4,225915.1
4256,2013,41,4,2679313.6
4257,2013,58,2,3818.5
4258,2013,47,2,6364.2
4259,2013,63,4,38071709.1
4260,2013,43,2,95067.9
4261,2013,24,3,19219.8
4262,2013,37,3,-7764.3
4263,2013,69,2,314313.4
4264,2013,85,3,575320.5
4265,2013,32,4,141666.3
4266,2013,95,1,235015.9
4267,2013,95,1,235015.9
4268,2013,30,4,353974.9
4269,2013,30,4,353974.9
4270,2013,30,4,353974.9
4271,2013,45,3,255241.2
4272,2013,55,4,237383.4
4273,2013,48,4,997392
4274,2013,23,4,9431.7
4275,2013,69,3,8233957
4276,2013,54,4,892026.9
4277,2013,28,4,250455.4
4278,2013,32,2,-23432.9
4279,2013,23,3,15274
4280,2013,48,4,12250636.2
4281,2013,65,2,168777.7
4282,2013,52,1,181887.8
4283,2013,33,2,3563.9
4284,2013,49,1,-11646.4
4285,2013,59,2,210018.7
4286,2013,56,4,219691
4287,2013,34,1,12346.5
4288,2013,40,2,362502.9
4289,2013,69,2,475275.9
4290,2013,51,2,111563.8
4291,2013,41,2,309056.6
4292,2013,41,2,309056.6
4293,2013,40,4,1307581.4
4294,2013,66,4,987209.3
4295,2013,49,3,1333165.3
4296,2013,40,4,267422.2
4297,2013,77,2,790429.3
4298,2013,44,4,1047541.6
4299,2013,44,3,110723.7
4300,2013,45,4,1253104.1
4301,2013,55,2,824795.8
4302,2013,38,4,1014831.1
4303,2013,35,1,47171.2
4304,2013,54,2,-8133.4
4305,2013,33,2,75988.1
4306,2013,51,4,98899.1
4307,2013,34,3,-2863.9
4308,2013,22,4,-3640.3
4309,2013,50,2,280163.3
4310,2013,56,4,919367.3
4311,2013,32,1,9291.7
4312,2013,79,3,100744.7
4313,2013,48,3,513206.3
4314,2013,41,2,14955.8
4315,2013,25,3,47718.5
4316,2013,28,3,7904.3
4317,2013,53,3,374976.6
4318,2013,26,2,12079.2
4319,2013,56,4,227633.5
4320,2013,43,2,74549.8
4321,2013,66,4,1197735.9
4322,2013,52,3,-79932.6
4323,2013,67,3,7764.3
4324,2013,26,2,19474.3
4325,2013,95,1,1058449.8
4326,2013,47,1,12091.9
4327,2013,58,1,-33092.4
4328,2013,37,4,1084071.9
4329,2013,55,4,447439
4330,2013,63,2,-10462.7
4331,2013,47,3,1799149.5
4332,2013,56,2,-674.6
4333,2013,56,2,-674.6
4334,2013,48,3,201616.8
4335,2013,32,2,0
4336,2013,32,2,0
4337,2013,54,1,547063.6
4338,2013,58,3,22790.1
4339,2013,44,1,21765.4
4340,2013,59,3,204671.6
4341,2013,59,3,204671.6
4342,2013,67,4,799975.6
4343,2013,67,4,799975.6
4344,2013,58,2,21829.1
4345,2013,35,4,574429.6
4346,2013,20,3,23802
4347,2013,81,1,149557.9
4348,2013,81,1,149557.9
4349,2013,52,3,9291.7
4350,2013,62,4,35995845.7
4351,2013,28,2,-28511.5
4352,2013,58,3,57532.1
4353,2013,36,4,206580.8
4354,2013,58,3,144593.8
4355,2013,31,4,1960.2
4356,2013,94,3,83752.4
4357,2016,30,1,23779.4
4358,2016,62,2,221020.1
4359,2016,45,4,2012861.3
4360,2016,30,3,-5796.8
4361,2016,69,4,67465.4
4362,2016,41,2,-11211.3
4363,2016,28,3,-22583
4364,2016,28,3,-22583
4365,2016,38,4,-7523.6
4366,2016,20,2,20720.6
4367,2016,70,4,319073.1
4368,2016,66,4,3514034.1
4369,2016,60,3,11131419.2
4370,2016,34,1,66504.6
4371,2016,46,2,150347.9
4372,2016,29,2,8263.6
4373,2016,48,4,44808.4
4374,2016,58,4,2470195.3
4375,2016,76,1,12580.4
4376,2016,56,4,-25037.4
4377,2016,32,4,521000.5
4378,2016,32,4,521000.5
4379,2016,75,4,3547791.4
4380,2016,42,2,1233.4
4381,2016,59,3,337684.6
4382,2016,84,2,62371.6
4383,2016,73,2,-55896.4
4384,2016,33,4,88124.4
4385,2016,44,4,99779.7
4386,2016,60,2,287128.7
4387,2016,47,4,1563791
4388,2016,22,2,9003.6
4389,2016,24,1,6339.5
4390,2016,83,2,370628
4391,2016,32,3,740
4392,2016,55,4,1862020.1
4393,2016,55,4,1862020.1
4394,2016,59,4,6833244.9
4395,2016,23,3,-44437.1
4396,2016,68,3,254691.1
4397,2016,32,4,-200916.1
4398,2016,33,4,320405.1
4399,2016,43,4,19980.6
4400,2016,31,3,100903.3
4401,2016,89,4,552796.8
4402,2016,76,3,11311121.3
4403,2016,71,1,4390.8
4404,2016,78,3,125803.8
4405,2016,67,4,902272.5
4406,2016,67,4,902272.5
4407,2016,33,3,23680.7
4408,2016,30,1,14800.5
4409,2016,62,2,88112
4410,2016,62,4,72768.9
4411,2016,38,3,563157.2
4412,2016,47,4,1601655.5
4413,2016,34,3,60792.9
4414,2016,76,4,486564.8
4415,2016,73,4,567350.6
4416,2016,48,4,304519.3
4417,2016,67,2,501118.6
4418,2016,62,2,117170.2
4419,2016,56,4,2731324.6
4420,2016,45,4,12136493.1
4421,2016,58,1,172.7
4422,2016,33,1,0
4423,2016,55,3,986820.1
4424,2016,85,2,291692.2
4425,2016,51,3,236153.5
4426,2016,66,4,4847147.7
4427,2016,44,4,-50420.2
4428,2016,47,3,25654.1
4429,2016,81,4,88852
4430,2016,74,2,233847.1
4431,2016,48,2,1.2
4432,2016,27,3,1492.4
4433,2016,49,4,536356
4434,2016,53,4,580794.4
4435,2016,58,2,39282.9
4436,2016,45,2,1529.4
4437,2016,62,4,7363.2
4438,2016,31,3,135177.5
4439,2016,85,4,2476485.5
4440,2016,39,3,168108.5
4441,2016,46,3,206984.3
4442,2016,46,3,49951.5
4443,2016,56,4,43604471.9
4444,2016,59,4,270108.2
4445,2016,42,2,-13912.4
4446,2016,71,4,122597.1
4447,2016,68,4,6118272.1
4448,2016,69,2,62161.9
4449,2016,77,1,74125.6
4450,2016,45,1,29267.9
4451,2016,52,3,2491.4
4452,2016,52,3,7353479.5
4453,2016,43,4,2417.4
4454,2016,43,4,2417.4
4455,2016,58,4,833438.1
4456,2016,55,3,1299109.6
4457,2016,51,1,5748.7
4458,2016,74,2,388388.5
4459,2016,52,3,37506.8
4460,2016,50,2,393815.3
4461,2016,70,4,5422021.9
4462,2016,60,1,224387.2
4463,2016,60,1,224387.2
4464,2016,52,4,1510262.7
4465,2016,25,4,4193.5
4466,2016,31,4,154911.4
4467,2016,23,3,116269.9
4468,2016,48,3,66676
4469,2016,64,2,276830.1
4470,2016,31,2,-6388.9
4471,2016,36,3,99311
4472,2016,76,4,859906.2
4473,2016,27,4,-55871.7
4474,2016,44,1,17513.9
4475,2016,70,3,-8534.9
4476,2016,83,3,38111.2
4477,2016,55,4,985216.7
4478,2016,45,4,415263.7
4479,2016,66,3,1021354.5
4480,2016,59,3,178308.4
4481,2016,71,3,113248.1
4482,2016,20,2,13038
4483,2016,45,4,1240771.1
4484,2016,47,4,266161.4
4485,2016,39,1,59448.5
4486,2016,64,2,818094.9
4487,2016,63,4,28693387.6
4488,2016,30,4,177247.7
4489,2016,38,2,45536.1
4490,2016,58,3,15417.1
4491,2016,54,3,-9236.7
4492,2016,66,2,88210.7
4493,2016,59,2,123559.1
4494,2016,50,3,265668.1
4495,2016,26,4,-36507.8
4496,2016,48,4,-12629.7
4497,2016,26,2,133204.1
4498,2016,67,3,3332938.2
4499,2016,25,3,-39467.9
4500,2016,24,2,22694
4501,2016,55,1,27627.5
4502,2016,33,2,40146.2
4503,2016,33,2,40146.2
4504,2016,48,4,2625353.3
4505,2016,64,4,3109081.4
4506,2016,27,3,5426.8
4507,2016,42,1,45573.1
4508,2016,42,1,45573.1
4509,2016,64,2,339177
4510,2016,64,3,1096590.1
4511,2016,52,3,64012
4512,2016,46,4,390361.9
4513,2016,56,1,107549.9
4514,2016,27,3,11223.7
4515,2016,72,1,152814.7
4516,2016,74,4,642586.2
4517,2016,46,2,248363.9
4518,2016,62,4,673420.5
4519,2016,65,2,1233.4
4520,2016,25,1,24415.8
4521,2016,48,3,-740
4522,2016,55,4,1036228.9
4523,2016,55,4,263941.4
4524,2016,52,2,53344.5
4525,2016,56,3,-10730.3
4526,2016,77,3,175940.4
4527,2016,37,3,175212.7
4528,2016,59,4,361131
4529,2016,40,4,649493.1
4530,2016,48,3,74
4531,2016,70,4,1997838.9
4532,2016,32,2,209.7
4533,2016,60,2,6845.2
4534,2016,56,3,384195
4535,2016,32,4,293789
4536,2016,63,2,-6314.9
4537,2016,21,1,-48656.5
4538,2016,68,4,1705135.3
4539,2016,44,4,35619.8
4540,2016,60,1,-46350.1
4541,2016,68,2,94599.5
4542,2016,71,4,285426.7
4543,2016,41,3,-15232.1
4544,2016,41,3,51801.6
4545,2016,49,1,217936.6
4546,2016,66,2,32807.7
4547,2016,73,4,2157413.6
4548,2016,54,4,46362.4
4549,2016,37,4,198141
4550,2016,63,4,2106227.5
4551,2016,47,4,7646.9
4552,2016,28,3,76617
4553,2016,59,4,-37001.1
4554,2016,29,4,37001.1
4555,2016,69,1,1628
4556,2016,58,2,3433457.9
4557,2016,58,2,3433457.9
4558,2016,38,3,-8325.3
4559,2016,69,3,-5969.5
4560,2016,64,3,87.6
4561,2016,64,3,87.6
4562,2016,42,1,616.7
4563,2016,45,3,95808.3
4564,2016,36,4,21645.7
4565,2016,80,2,142331
4566,2016,25,3,4218.1
4567,2016,58,4,1779951.6
4568,2016,34,2,164901.7
4569,2016,54,4,3330841.5
4570,2016,60,4,224609.2
4571,2016,35,1,567.4
4572,2016,53,4,133820.7
4573,2016,34,2,-47176.4
4574,2016,34,2,-47176.4
4575,2016,45,1,2898.4
4576,2016,28,3,246.7
4577,2016,41,3,987.9
4578,2016,31,4,-2281.7
4579,2016,58,4,208871.4
4580,2016,50,4,598184.9
4581,2016,64,4,413179.3
4582,2016,45,3,128011.6
4583,2016,51,2,519989.2
4584,2016,35,3,79811.4
4585,2016,73,4,661641.8
4586,2016,69,2,253581.1
4587,2016,69,2,253581.1
4588,2016,45,2,364720.1
4589,2016,52,3,21830.7
4590,2016,40,1,123608.4
4591,2016,38,3,48422.1
4592,2016,54,4,6890473.3
4593,2016,62,4,2009469.6
4594,2016,61,4,349290.6
4595,2016,65,3,638614.8
4596,2016,80,4,812791.4
4597,2016,33,1,2170.7
4598,2016,52,4,177482.1
4599,2016,84,2,366323.5
4600,2016,40,2,94722.9
4601,2016,56,4,124077.1
4602,2016,43,3,134338.8
4603,2016,85,4,487489.9
4604,2016,26,4,8275.9
4605,2016,39,1,234.3
4606,2016,46,2,722755.4
4607,2016,41,2,63914.5
4608,2016,31,2,21214
4609,2016,30,2,102801.5
4610,2016,30,4,38727.8
4611,2016,30,4,40207.9
4612,2016,69,4,2641880.5
4613,2016,69,4,2641880.5
4614,2016,26,3,308404.4
4615,2016,88,1,601268.3
4616,2016,27,2,40590.2
4617,2016,50,4,1525803.2
4618,2016,75,2,726208.8
4619,2016,53,2,42983
4620,2016,44,4,19166.6
4621,2016,47,3,568337.3
4622,2016,66,2,1317573.1
4623,2016,64,4,2143968.7
4624,2016,71,1,388931.2
4625,2016,81,2,279851.9
4626,2016,47,1,41169.9
4627,2016,51,1,277989.5
4628,2016,50,2,62163.1
4629,2016,61,2,5056.8
4630,2016,41,2,4686.8
4631,2016,54,3,655228.3
4632,2016,32,2,195860.5
4633,2016,77,3,50074.9
4634,2016,78,3,71572.5
4635,2016,38,1,113163
4636,2016,26,4,72337.2
4637,2016,43,3,49.3
4638,2016,62,3,55427.7
4639,2016,31,4,231997.1
4640,2016,67,2,206244.3
4641,2016,47,1,78442.4
4642,2016,46,4,138248.5
4643,2016,83,4,4440135.3
4644,2016,37,4,87877.7
4645,2016,36,4,411304.5
4646,2016,69,4,97683
4647,2016,67,4,3254865.8
4648,2016,53,4,19056444
4649,2016,22,4,12950.4
4650,2016,23,3,-7375.6
4651,2016,29,3,-73200.6
4652,2016,57,4,12344809.5
4653,2016,24,2,5428.1
4654,2016,23,3,17180.9
4655,2016,54,4,323944.9
4656,2016,74,1,82389.2
4657,2016,68,4,1404932.8
4658,2016,72,4,859622.5
4659,2016,22,2,-11863.8
4660,2016,67,1,140110.9
4661,2016,92,2,187719.1
4662,2016,28,1,7646.9
4663,2016,29,4,126420.5
4664,2016,41,1,3650.8
4665,2016,51,2,1094246.7
4666,2016,30,2,13184.7
4667,2016,92,2,454151.8
4668,2016,59,4,1787524.5
4669,2016,22,3,36754.5
4670,2016,51,3,901224.1
4671,2016,51,2,202729.2
4672,2016,63,4,748175.1
4673,2016,49,2,418606.1
4674,2016,63,2,47065.4
4675,2016,76,4,262708
4676,2016,76,4,262708
4677,2016,53,2,282010.3
4678,2016,41,3,54157.3
4679,2016,42,3,140024.6
4680,2016,68,4,774186.9
4681,2016,36,4,-28367.5
4682,2016,70,2,38172.8
4683,2016,73,4,2621406.5
4684,2016,71,3,85102.6
4685,2016,58,4,892713.9
4686,2016,56,4,2476238.8
4687,2016,55,3,1689.7
4688,2016,77,2,110880
4689,2016,59,4,222130.1
4690,2016,49,3,518015.8
4691,2016,35,2,144797.7
4692,2016,21,3,1826.6
4693,2016,72,4,1326983.8
4694,2016,49,4,112976.8
4695,2016,25,1,4181.1
4696,2016,76,1,180812.2
4697,2016,51,4,820685
4698,2016,83,4,285032
4699,2016,37,4,133697.4
4700,2016,57,3,-5505.8
4701,2016,39,3,632780.9
4702,2016,50,2,286524.4
4703,2016,40,4,334366.9
4704,2016,49,4,271267.6
4705,2016,59,2,189347.1
4706,2016,62,3,36322.8
4707,2016,40,3,203875.6
4708,2016,48,2,4501.8
4709,2016,21,3,3206.8
4710,2016,55,3,370
4711,2016,55,3,370
4712,2016,54,4,118650.3
4713,2016,66,4,285895.4
4714,2016,54,1,14183.8
4715,2016,36,1,3946.8
4716,2016,34,3,3416.4
4717,2016,49,3,136410.8
4718,2016,49,3,136410.8
4719,2016,49,3,136410.8
4720,2016,47,2,55871.7
4721,2016,43,4,466707.6
4722,2016,67,1,5821.5
4723,2016,33,3,70308.3
4724,2016,63,3,777
4725,2016,56,2,171389.2
4726,2016,53,3,985463.4
4727,2016,66,2,499515.2
4728,2016,54,4,139346.2
4729,2016,29,4,55501.7
4730,2016,36,2,56710.4
4731,2016,67,4,5858511.8
4732,2016,24,2,24.7
4733,2016,24,2,24.7
4734,2016,45,4,40577.9
4735,2016,62,4,3014975.2
4736,2016,67,4,3568512.1
4737,2016,69,4,1017531
4738,2016,63,3,298179.8
4739,2016,82,3,337080.3
4740,2016,61,2,604.4
4741,2016,56,3,239150.6
4742,2016,29,2,-6265.5
4743,2016,73,4,1756320.2
4744,2016,67,3,399550.5
4745,2016,62,4,1356214.7
4746,2016,48,4,50321.5
4747,2016,64,2,16181.8
4748,2016,28,3,427313.7
4749,2016,64,4,960795.9
4750,2016,76,3,126654.9
4751,2016,46,2,13715.1
4752,2016,52,1,-382.3
4753,2016,26,2,-8510.3
4754,2016,27,2,36520.1
4755,2016,67,2,140357.6
4756,2016,41,4,523813.9
4757,2016,68,4,356814.2
4758,2016,43,2,5698.2
4759,2016,39,4,19980.6
4760,2016,45,1,838.7
